"filename", "language", "CMake", "Shell Script", "C++", "Markdown", "Python", "YAML", "Objective-C++", "XML", "Properties", "Groovy", "Batch", "C", "JSON", "HTML", "Makefile", "Java", "JavaScript", "comment", "blank", "total"
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/filter_design/juce_FilterDesign.cpp", "C++", 0, 0, 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 149, 708
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/filter_design/juce_FilterDesign.h", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 26, 306
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_Convolution.cpp", "C++", 0, 0, 958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 259, 1304
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_Convolution.h", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 36, 317
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_Convolution_test.cpp", "C++", 0, 0, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 105, 588
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_FFT.cpp", "C++", 0, 0, 751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 189, 1008
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_FFT.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 16, 139
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_FFT_test.cpp", "C++", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 47, 225
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_Windowing.cpp", "C++", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 28, 203
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/frequency/juce_Windowing.h", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 12, 118
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/juce_dsp.cpp", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 118
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/juce_dsp.h", "C++", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 36, 292
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/juce_dsp.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 36
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_FastMathApproximations.h", "C++", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 19, 271
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_LogRampedValue.h", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 26, 196
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_LogRampedValue_test.cpp", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 103
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_LookupTable.cpp", "C++", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 29, 163
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_LookupTable.h", "C++", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 33, 337
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_Matrix.cpp", "C++", 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 79, 324
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_Matrix.h", "C++", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 51, 261
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_Matrix_test.cpp", "C++", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 27, 180
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_Phase.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 9, 74
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_Polynomial.h", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 32, 175
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_SpecialFunctions.cpp", "C++", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 31, 150
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/maths/juce_SpecialFunctions.h", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 7, 73
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_avx.cpp", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 11, 65
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_avx.h", "C++", 0, 0, 477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 75, 668
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_fallback.h", "C++", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 55, 274
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_neon.cpp", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 55
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_neon.h", "C++", 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 49, 549
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_sse.cpp", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 11, 65
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/native/juce_SIMDNativeOps_sse.h", "C++", 0, 0, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 73, 738
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_BallisticsFilter.cpp", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 23, 137
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_BallisticsFilter.h", "C++", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 22, 157
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_DelayLine.cpp", "C++", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 26, 145
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_DelayLine.h", "C++", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 40, 324
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_DryWetMixer.cpp", "C++", 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 70, 378
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_DryWetMixer.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 17, 127
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_FIRFilter.cpp", "C++", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 33, 168
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_FIRFilter.h", "C++", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 48, 288
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_FIRFilter_test.cpp", "C++", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 37, 229
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_FirstOrderTPTFilter.cpp", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 129
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_FirstOrderTPTFilter.h", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 24, 158
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_IIRFilter.cpp", "C++", 0, 0, 453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 96, 583
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_IIRFilter.h", "C++", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 70, 404
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_IIRFilter_Impl.h", "C++", 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 47, 250
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_LinkwitzRileyFilter.cpp", "C++", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 30, 156
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_LinkwitzRileyFilter.h", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 24, 150
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_Oversampling.cpp", "C++", 0, 0, 541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 145, 777
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_Oversampling.h", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 22, 221
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_Panner.cpp", "C++", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 23, 150
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_Panner.h", "C++", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 19, 128
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_ProcessContext.h", "C++", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 26, 196
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_ProcessorChain.h", "C++", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 28, 189
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_ProcessorChain_test.cpp", "C++", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 174
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_ProcessorDuplicator.h", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 106
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_ProcessorWrapper.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 10, 88
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_StateVariableFilter.h", "C++", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 39, 263
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_StateVariableTPTFilter.cpp", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 23, 144
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/processors/juce_StateVariableTPTFilter.h", "C++", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 26, 173
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Bias.h", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 24, 166
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Chorus.cpp", "C++", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 28, 148
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Chorus.h", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 28, 176
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Compressor.cpp", "C++", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 20, 128
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Compressor.h", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 19, 117
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Gain.h", "C++", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 25, 155
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_LadderFilter.cpp", "C++", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 28, 183
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_LadderFilter.h", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 28, 160
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Limiter.cpp", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 105
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Limiter.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 18, 112
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_NoiseGate.cpp", "C++", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 22, 136
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_NoiseGate.h", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 19, 117
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Oscillator.h", "C++", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 37, 258
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Phaser.cpp", "C++", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 32, 161
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Phaser.h", "C++", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 39, 213
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_Reverb.h", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 17, 122
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_dsp/widgets/juce_WaveShaper.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 9, 90
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_ActionBroadcaster.cpp", "C++", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 105
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_ActionBroadcaster.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 13, 92
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_ActionListener.h", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 5, 61
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_AsyncUpdater.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 16, 106
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_AsyncUpdater.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 12, 123
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_ChangeBroadcaster.cpp", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 18, 115
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_ChangeBroadcaster.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 17, 119
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_ChangeListener.h", "C++", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 6, 69
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_LockingAsyncUpdater.cpp", "C++", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 23, 146
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/broadcasters/juce_LockingAsyncUpdater.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 13, 126
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_ChildProcessManager.cpp", "C++", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 61
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_ChildProcessManager.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 12, 114
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_ConnectedChildProcess.cpp", "C++", 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 68, 321
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_ConnectedChildProcess.h", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 30, 241
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_InterprocessConnection.cpp", "C++", 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 83, 444
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_InterprocessConnection.h", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 27, 239
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_InterprocessConnectionServer.cpp", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 93
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_InterprocessConnectionServer.h", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 12, 119
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_NetworkServiceDiscovery.cpp", "C++", 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 36, 224
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/interprocess/juce_NetworkServiceDiscovery.h", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 15, 151
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/juce_events.cpp", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 15, 112
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/juce_events.h", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 11, 122
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/juce_events.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 36
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_ApplicationBase.cpp", "C++", 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 69, 348
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_ApplicationBase.h", "C++", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 38, 346
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_CallbackMessage.h", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 7, 87
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_DeletedAtShutdown.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 17, 102
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_DeletedAtShutdown.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 8, 78
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_Initialisation.h", "C++", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 25, 229
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_Message.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 9, 77
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_events/messages/juce_MessageListener.cpp", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 65
